19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,b2,,,99,95,91,87,83,79,75,71,67,63,59,55,53,,,f2,,,,,,,,,,,,,,
13,,,,,,,,,,,43,40,37,34,31,28,25,22,20,18,16,14,51,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,12,49,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,10,47,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,97,93,89,85,81,77,73,69,65,61,57,8,45,,,,,,,,,,,,,,,,,
9,,,,,,,,b1,,,42,39,36,33,30,27,24,7,6,5,4,3,2,1,,f1,,,,,,,,,,,,,,
8,,,,,,,,,,,98,94,90,86,82,78,74,70,66,62,58,9,46,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,11,48,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,13,50,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,44,41,38,35,32,29,26,23,21,19,17,15,52,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,100,96,92,88,84,80,76,72,68,64,60,56,54,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
